dist,Angle,Serving_SSB_Idx,weight
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
g2,-60,4,1.0
